Grupo,test,TCNO,VG,TCNOTEXT,VGTEXT,Output,Decision.TCNO,Decision.VG,Decision
GrupoJ,w56,0,3,NA, 3 0 0 0 0 ,NA,TRUE,FALSE,FALSE
GrupoJ,w57,0,3,NA, 3 0 0 0 0 ,NA,TRUE,FALSE,FALSE
GrupoJ,w58,0,0,NA,no leaks are possible,NA,TRUE,TRUE,TRUE
GrupoJ,w59,0,0,NA,no leaks are possible,NA,TRUE,TRUE,TRUE
GrupoJ,w60,0,0,NA,no leaks are possible,NA,TRUE,TRUE,TRUE
GrupoJ,w61,0,0,NA,no leaks are possible,NA,TRUE,TRUE,TRUE
GrupoJ,w62,0,0,NA,no leaks are possible,NA,TRUE,TRUE,TRUE
GrupoJ,w63,0,0,NA,no leaks are possible,NA,TRUE,TRUE,TRUE
GrupoJ,w64,0,0,NA,no leaks are possible,NA,TRUE,TRUE,TRUE
GrupoJ,w65,0,0,NA,no leaks are possible,NA,TRUE,TRUE,TRUE
GrupoJ,w66,0,0,NA,no leaks are possible,NA,TRUE,TRUE,TRUE
GrupoJ,w67,0,0,NA,no leaks are possible,NA,TRUE,TRUE,TRUE
GrupoJ,w68,1,0,NA,no leaks are possible,NA,FALSE,TRUE,FALSE
GrupoJ,w69,0,0,NA,no leaks are possible,NA,TRUE,TRUE,TRUE
GrupoJ,w70,0,0,NA,no leaks are possible,NA,TRUE,TRUE,TRUE
GrupoJ,w71,0,0,NA,no leaks are possible,NA,TRUE,TRUE,TRUE
GrupoJ,w72,0,0,NA,no leaks are possible,NA,TRUE,TRUE,TRUE
GrupoJ,w73,0,0,NA,no leaks are possible,NA,TRUE,TRUE,TRUE
GrupoJ,w74,1,0,NA,no leaks are possible,NA,FALSE,TRUE,FALSE
GrupoJ,w75,0,6,NA, 6 0 0 0 0 ,NA,TRUE,FALSE,FALSE
GrupoJ,w76,0,0,NA,no leaks are possible,NA,TRUE,TRUE,TRUE
GrupoJ,w77,0,3,NA, 3 0 0 0 0 ,NA,TRUE,FALSE,FALSE
GrupoJ,w78,0,3,NA, 3 0 0 0 0 ,NA,TRUE,FALSE,FALSE
GrupoK,w00,0,0,NA,no leaks are possible,NA,TRUE,TRUE,TRUE
GrupoK,w01,2,0,NA,no leaks are possible,NA,FALSE,TRUE,FALSE
GrupoK,w02,0,0,NA,no leaks are possible,NA,TRUE,TRUE,TRUE
GrupoK,w03,2,0,NA,no leaks are possible,NA,FALSE,TRUE,FALSE
GrupoK,w04,0,0,NA,no leaks are possible,NA,TRUE,TRUE,TRUE
GrupoK,w05,0,0,NA,no leaks are possible,NA,TRUE,TRUE,TRUE
GrupoK,w06,0,0,NA,no leaks are possible,NA,TRUE,TRUE,TRUE
GrupoK,w07,0,0,NA,no leaks are possible,NA,TRUE,TRUE,TRUE
GrupoK,w08,0,0,NA,no leaks are possible,NA,TRUE,TRUE,TRUE
GrupoK,w09,2,0,NA,no leaks are possible,NA,FALSE,TRUE,FALSE
GrupoK,w10,0,0,NA,no leaks are possible,NA,TRUE,TRUE,TRUE
GrupoK,w11,0,0,NA,no leaks are possible,NA,TRUE,TRUE,TRUE
GrupoK,w12,0,0,NA,no leaks are possible,NA,TRUE,TRUE,TRUE
GrupoK,w13,0,0,NA,no leaks are possible,NA,TRUE,TRUE,TRUE
GrupoK,w14,0,0,NA,no leaks are possible,NA,TRUE,TRUE,TRUE
GrupoK,w15,0,0,NA,no leaks are possible,NA,TRUE,TRUE,TRUE
GrupoK,w16,0,0,NA,no leaks are possible,NA,TRUE,TRUE,TRUE
GrupoK,w17,0,0,NA,no leaks are possible,NA,TRUE,TRUE,TRUE
GrupoK,w18,0,0,NA,no leaks are possible,NA,TRUE,TRUE,TRUE
GrupoK,w19,0,0,NA,no leaks are possible,NA,TRUE,TRUE,TRUE
GrupoK,w20,0,0,NA,no leaks are possible,NA,TRUE,TRUE,TRUE
GrupoK,w21,0,0,NA,no leaks are possible,NA,TRUE,TRUE,TRUE
GrupoK,w22,0,0,NA,no leaks are possible,NA,TRUE,TRUE,TRUE
GrupoK,w23,0,0,NA,no leaks are possible,NA,TRUE,TRUE,TRUE
GrupoK,w24,0,0,NA,no leaks are possible,NA,TRUE,TRUE,TRUE
GrupoK,w25,0,0,NA,no leaks are possible,NA,TRUE,TRUE,TRUE
GrupoK,w26,0,0,NA,no leaks are possible,NA,TRUE,TRUE,TRUE
GrupoK,w27,0,0,NA,no leaks are possible,NA,TRUE,TRUE,TRUE
GrupoK,w28,0,0,NA,no leaks are possible,NA,TRUE,TRUE,TRUE
GrupoK,w29,2,0,NA,no leaks are possible,NA,FALSE,TRUE,FALSE
GrupoK,w30,0,0,NA,no leaks are possible,NA,TRUE,TRUE,TRUE
GrupoK,w31,0,0,NA,no leaks are possible,NA,TRUE,TRUE,TRUE
GrupoK,w32,0,0,NA,no leaks are possible,NA,TRUE,TRUE,TRUE
GrupoK,w33,0,0,NA,no leaks are possible,NA,TRUE,TRUE,TRUE
GrupoK,w34,0,0,NA,no leaks are possible,NA,TRUE,TRUE,TRUE
GrupoK,w35,0,0,NA,no leaks are possible,NA,TRUE,TRUE,TRUE
GrupoK,w36,0,0,NA,no leaks are possible,NA,TRUE,TRUE,TRUE
GrupoK,w37,0,0,NA,no leaks are possible,NA,TRUE,TRUE,TRUE
GrupoK,w38,0,0,NA,no leaks are possible,NA,TRUE,TRUE,TRUE
GrupoK,w39,0,0,NA,no leaks are possible,NA,TRUE,TRUE,TRUE
GrupoK,w40,0,0,NA,no leaks are possible,NA,TRUE,TRUE,TRUE
GrupoK,w41,0,0,NA,no leaks are possible,NA,TRUE,TRUE,TRUE
GrupoK,w42,0,0,NA,no leaks are possible,NA,TRUE,TRUE,TRUE
GrupoK,w43,0,0,NA,no leaks are possible,NA,TRUE,TRUE,TRUE
GrupoK,w44,0,0,NA,no leaks are possible,NA,TRUE,TRUE,TRUE
GrupoK,w45,0,0,NA,no leaks are possible,NA,TRUE,TRUE,TRUE
GrupoK,w46,0,0,NA,no leaks are possible,NA,TRUE,TRUE,TRUE
GrupoK,w47,0,0,NA,no leaks are possible,NA,TRUE,TRUE,TRUE
GrupoK,w48,0,0,NA,no leaks are possible,NA,TRUE,TRUE,TRUE
GrupoK,w49,0,0,NA,no leaks are possible,NA,TRUE,TRUE,TRUE
GrupoK,w50,0,0,NA,no leaks are possible,NA,TRUE,TRUE,TRUE
GrupoK,w51,0,0,NA,no leaks are possible,NA,TRUE,TRUE,TRUE
GrupoK,w52,0,0,NA,no leaks are possible,NA,TRUE,TRUE,TRUE
GrupoK,w53,0,0,NA,no leaks are possible,NA,TRUE,TRUE,TRUE
GrupoK,w54,0,0,NA,no leaks are possible,NA,TRUE,TRUE,TRUE
GrupoK,w55,0,0,NA,no leaks are possible,NA,TRUE,TRUE,TRUE
GrupoK,w56,0,0,NA,no leaks are possible,NA,TRUE,TRUE,TRUE
GrupoK,w57,0,0,NA,no leaks are possible,NA,TRUE,TRUE,TRUE
GrupoK,w58,0,0,NA,no leaks are possible,NA,TRUE,TRUE,TRUE
GrupoK,w59,0,0,NA,no leaks are possible,NA,TRUE,TRUE,TRUE
GrupoK,w60,0,0,NA,no leaks are possible,NA,TRUE,TRUE,TRUE
GrupoK,w61,0,0,NA,no leaks are possible,NA,TRUE,TRUE,TRUE
GrupoK,w62,0,0,NA,no leaks are possible,NA,TRUE,TRUE,TRUE
GrupoK,w63,0,0,NA,no leaks are possible,NA,TRUE,TRUE,TRUE
GrupoK,w64,1,0,NA,no leaks are possible,NA,FALSE,TRUE,FALSE
GrupoK,w65,0,0,NA,no leaks are possible,NA,TRUE,TRUE,TRUE
GrupoK,w66,0,0,NA,no leaks are possible,NA,TRUE,TRUE,TRUE
GrupoK,w67,0,0,NA,no leaks are possible,NA,TRUE,TRUE,TRUE
GrupoK,w68,2,0,NA,no leaks are possible,NA,FALSE,TRUE,FALSE
GrupoK,w69,2,0,NA,no leaks are possible,NA,FALSE,TRUE,FALSE
GrupoK,w70,0,0,NA,no leaks are possible,NA,TRUE,TRUE,TRUE
GrupoK,w71,0,0,NA,no leaks are possible,NA,TRUE,TRUE,TRUE
GrupoK,w72,0,0,NA,no leaks are possible,NA,TRUE,TRUE,TRUE
GrupoK,w73,0,0,NA,no leaks are possible,NA,TRUE,TRUE,TRUE
GrupoK,w74,0,0,NA,no leaks are possible,NA,TRUE,TRUE,TRUE
GrupoK,w75,2,0,NA,no leaks are possible,NA,FALSE,TRUE,FALSE
GrupoK,w76,2,0,NA,no leaks are possible,NA,FALSE,TRUE,FALSE
GrupoK,w77,2,0,NA,no leaks are possible,NA,FALSE,TRUE,FALSE
GrupoK,w78,2,0,NA,no leaks are possible,NA,FALSE,TRUE,FALSE
GrupoM,w00,2,0,NA,no leaks are possible,NA,FALSE,TRUE,FALSE
GrupoM,w01,0,213,NA, 210 0 0 3 0 ,NA,TRUE,FALSE,FALSE
GrupoM,w02,0,714,NA, 714 0 0 0 0 ,NA,TRUE,FALSE,FALSE
GrupoM,w03,0,510,NA, 424 84 0 2 0 ,NA,TRUE,FALSE,FALSE
GrupoM,w04,0,207,NA, 207 0 0 0 0 ,NA,TRUE,FALSE,FALSE
GrupoM,w05,0,205,NA, 205 0 0 0 0 ,NA,TRUE,FALSE,FALSE
GrupoM,w06,0,318,NA, 318 0 0 0 0 ,NA,TRUE,FALSE,FALSE
GrupoM,w07,0,152,NA, 150 0 0 2 0 ,NA,TRUE,FALSE,FALSE
GrupoM,w08,0,153,NA, 151 0 0 2 0 ,NA,TRUE,FALSE,FALSE
GrupoM,w09,0,1017,NA, 931 84 0 2 0 ,NA,TRUE,FALSE,FALSE
GrupoM,w10,0,380,NA, 380 0 0 0 0 ,NA,TRUE,FALSE,FALSE
GrupoM,w11,0,322,NA, 322 0 0 0 0 ,NA,TRUE,FALSE,FALSE
GrupoM,w12,0,380,NA, 380 0 0 0 0 ,NA,TRUE,FALSE,FALSE
GrupoM,w13,0,322,NA, 322 0 0 0 0 ,NA,TRUE,FALSE,FALSE
GrupoM,w14,0,153,NA, 153 0 0 0 0 ,NA,TRUE,FALSE,FALSE
GrupoM,w15,0,93,NA, 91 0 0 2 0 ,NA,TRUE,FALSE,FALSE
GrupoM,w16,0,96,NA, 94 0 0 2 0 ,NA,TRUE,FALSE,FALSE
GrupoM,w17,0,320,NA, 318 0 0 2 0 ,NA,TRUE,FALSE,FALSE
GrupoM,w18,0,489,NA, 487 0 0 2 0 ,NA,TRUE,FALSE,FALSE
GrupoM,w19,0,489,NA, 489 0 0 0 0 ,NA,TRUE,FALSE,FALSE
GrupoM,w20,0,658,NA, 656 0 0 2 0 ,NA,TRUE,FALSE,FALSE
GrupoM,w21,0,826,NA, 826 0 0 0 0 ,NA,TRUE,FALSE,FALSE
GrupoM,w22,0,321,NA, 321 0 0 0 0 ,NA,TRUE,FALSE,FALSE
GrupoM,w23,0,829,NA, 829 0 0 0 0 ,NA,TRUE,FALSE,FALSE
GrupoM,w24,0,491,NA, 489 0 0 2 0 ,NA,TRUE,FALSE,FALSE
GrupoM,w25,0,829,NA, 829 0 0 0 0 ,NA,TRUE,FALSE,FALSE
GrupoM,w26,0,1164,NA, 1164 0 0 0 0 ,NA,TRUE,FALSE,FALSE
GrupoM,w27,0,659,NA, 659 0 0 0 0 ,NA,TRUE,FALSE,FALSE
GrupoM,w28,0,205,NA, 205 0 0 0 0 ,NA,TRUE,FALSE,FALSE
GrupoM,w29,0,36,NA, 34 0 0 2 0 ,NA,TRUE,FALSE,FALSE
GrupoM,w30,0,375,NA, 375 0 0 0 0 ,NA,TRUE,FALSE,FALSE
GrupoM,w31,0,262,NA, 260 0 0 2 0 ,NA,TRUE,FALSE,FALSE
GrupoM,w32,0,321,NA, 319 0 0 2 0 ,NA,TRUE,FALSE,FALSE
GrupoM,w33,0,320,NA, 320 0 0 0 0 ,NA,TRUE,FALSE,FALSE
GrupoM,w34,0,320,NA, 318 0 0 2 0 ,NA,TRUE,FALSE,FALSE
GrupoM,w35,0,435,NA, 433 0 0 2 0 ,NA,TRUE,FALSE,FALSE
GrupoM,w36,0,435,NA, 433 0 0 2 0 ,NA,TRUE,FALSE,FALSE
GrupoM,w37,1,435,NA, 433 0 0 2 0 ,NA,FALSE,FALSE,FALSE
GrupoM,w38,0,435,NA, 433 0 0 2 0 ,NA,TRUE,FALSE,FALSE
GrupoM,w39,1,663,NA, 661 0 0 2 0 ,NA,FALSE,FALSE,FALSE
GrupoM,w40,0,262,NA, 260 0 0 2 0 ,NA,TRUE,FALSE,FALSE
GrupoM,w41,0,262,NA, 260 0 0 2 0 ,NA,TRUE,FALSE,FALSE
GrupoM,w42,0,262,NA, 260 0 0 2 0 ,NA,TRUE,FALSE,FALSE
GrupoM,w43,0,262,NA, 260 0 0 2 0 ,NA,TRUE,FALSE,FALSE
GrupoM,w44,0,262,NA, 260 0 0 2 0 ,NA,TRUE,FALSE,FALSE
GrupoM,w45,0,262,NA, 260 0 0 2 0 ,NA,TRUE,FALSE,FALSE
GrupoM,w46,0,321,NA, 319 0 0 2 0 ,NA,TRUE,FALSE,FALSE
GrupoM,w47,0,321,NA, 319 0 0 2 0 ,NA,TRUE,FALSE,FALSE
GrupoM,w48,0,321,NA, 319 0 0 2 0 ,NA,TRUE,FALSE,FALSE
GrupoM,w49,0,321,NA, 319 0 0 2 0 ,NA,TRUE,FALSE,FALSE
GrupoM,w50,0,325,NA, 323 0 0 2 0 ,NA,TRUE,FALSE,FALSE
GrupoM,w51,0,325,NA, 323 0 0 2 0 ,NA,TRUE,FALSE,FALSE
GrupoM,w52,0,325,NA, 323 0 0 2 0 ,NA,TRUE,FALSE,FALSE
GrupoM,w53,0,325,NA, 323 0 0 2 0 ,NA,TRUE,FALSE,FALSE
GrupoM,w54,0,321,NA, 319 0 0 2 0 ,NA,TRUE,FALSE,FALSE
GrupoM,w55,0,321,NA, 319 0 0 2 0 ,NA,TRUE,FALSE,FALSE
GrupoM,w56,0,325,NA, 323 0 0 2 0 ,NA,TRUE,FALSE,FALSE
GrupoM,w57,0,325,NA, 323 0 0 2 0 ,NA,TRUE,FALSE,FALSE
GrupoM,w58,0,374,NA, 374 0 0 0 0 ,NA,TRUE,FALSE,FALSE
GrupoM,w59,0,374,NA, 374 0 0 0 0 ,NA,TRUE,FALSE,FALSE
GrupoM,w60,0,374,NA, 374 0 0 0 0 ,NA,TRUE,FALSE,FALSE
GrupoM,w61,0,435,NA, 433 0 0 2 0 ,NA,TRUE,FALSE,FALSE
GrupoM,w62,0,435,NA, 433 0 0 2 0 ,NA,TRUE,FALSE,FALSE
GrupoM,w63,0,230,NA, 221 0 0 9 0 ,NA,TRUE,FALSE,FALSE
GrupoM,w64,0,207,NA, 207 0 0 0 0 ,NA,TRUE,FALSE,FALSE
GrupoM,w65,1,1638,NA, 1636 0 0 2 0 ,NA,FALSE,FALSE,FALSE
GrupoM,w66,0,1921,NA, 1919 0 0 2 0 ,NA,TRUE,FALSE,FALSE
GrupoM,w67,1,1638,NA, 1636 0 0 2 0 ,NA,FALSE,FALSE,FALSE
GrupoM,w68,0,852,NA, 768 84 0 0 0 ,NA,TRUE,FALSE,FALSE
GrupoM,w69,0,34,NA, 32 0 0 2 0 ,NA,TRUE,FALSE,FALSE
GrupoM,w70,0,382,NA, 380 0 0 2 0 ,NA,TRUE,FALSE,FALSE
GrupoM,w71,0,601,NA, 601 0 0 0 0 ,NA,TRUE,FALSE,FALSE
GrupoM,w72,1,545,NA, 543 0 0 2 0 ,NA,FALSE,FALSE,FALSE
GrupoM,w73,0,653,NA, 651 0 0 2 0 ,NA,TRUE,FALSE,FALSE
GrupoM,w74,0,666,NA, 636 28 0 2 0 ,NA,TRUE,FALSE,FALSE
GrupoM,w75,0,606,NA, 606 0 0 0 0 ,NA,TRUE,FALSE,FALSE
GrupoM,w76,0,167,NA, 108 56 0 3 0 ,NA,TRUE,FALSE,FALSE
GrupoM,w77,0,377,NA, 377 0 0 0 0 ,NA,TRUE,FALSE,FALSE
GrupoM,w78,1,489,NA, 489 0 0 0 0 ,NA,FALSE,FALSE,FALSE
GrupoN,w00,0,0,NA,no leaks are possible,NA,TRUE,TRUE,TRUE
GrupoN,w01,1,0,NA,no leaks are possible,NA,FALSE,TRUE,FALSE
GrupoN,w02,1,0,NA,no leaks are possible,NA,FALSE,TRUE,FALSE
GrupoN,w03,1,0,NA,no leaks are possible,NA,FALSE,TRUE,FALSE
GrupoN,w04,1,0,NA,no leaks are possible,NA,FALSE,TRUE,FALSE
GrupoN,w05,1,0,NA,no leaks are possible,NA,FALSE,TRUE,FALSE
GrupoN,w06,1,0,NA,no leaks are possible,NA,FALSE,TRUE,FALSE
GrupoN,w07,1,0,NA,no leaks are possible,NA,FALSE,TRUE,FALSE
GrupoN,w08,1,0,NA,no leaks are possible,NA,FALSE,TRUE,FALSE
GrupoN,w09,1,0,NA,no leaks are possible,NA,FALSE,TRUE,FALSE
GrupoN,w10,1,0,NA,no leaks are possible,NA,FALSE,TRUE,FALSE
GrupoN,w11,1,0,NA,no leaks are possible,NA,FALSE,TRUE,FALSE
GrupoN,w12,1,0,NA,no leaks are possible,NA,FALSE,TRUE,FALSE
GrupoN,w13,1,0,NA,no leaks are possible,NA,FALSE,TRUE,FALSE
GrupoN,w14,1,0,NA,no leaks are possible,NA,FALSE,TRUE,FALSE
GrupoN,w15,1,0,NA,no leaks are possible,NA,FALSE,TRUE,FALSE
GrupoN,w16,1,0,NA,no leaks are possible,NA,FALSE,TRUE,FALSE
GrupoN,w17,1,-1,NA,NA,error in line 6: syntax error ,FALSE,FALSE,FALSE
GrupoN,w18,1,-1,NA,NA,error in line 7: syntax error ,FALSE,FALSE,FALSE
GrupoN,w19,1,-1,NA,NA,error in line 8: syntax error ,FALSE,FALSE,FALSE
GrupoN,w20,1,-1,NA,NA,error in line 9: syntax error ,FALSE,FALSE,FALSE
GrupoN,w21,1,-1,NA,NA,error in line 6: syntax error ,FALSE,FALSE,FALSE
GrupoN,w22,1,-1,NA,NA,error in line 5: syntax error ,FALSE,FALSE,FALSE
GrupoN,w23,1,-1,NA,NA,error in line 8: syntax error ,FALSE,FALSE,FALSE
GrupoN,w24,1,-1,NA,NA,error in line 8: syntax error ,FALSE,FALSE,FALSE
GrupoN,w25,1,-1,NA,NA,error in line 9: syntax error ,FALSE,FALSE,FALSE
GrupoN,w26,1,-1,NA,NA,error in line 6: syntax error ,FALSE,FALSE,FALSE
GrupoN,w27,1,-1,NA,NA,error in line 5: syntax error ,FALSE,FALSE,FALSE
GrupoN,w28,1,-1,NA,NA,error in line 3: syntax error ,FALSE,FALSE,FALSE
GrupoN,w29,1,-1,NA,NA,error in line 3: syntax error ,FALSE,FALSE,FALSE
GrupoN,w30,1,0,NA,no leaks are possible,NA,FALSE,TRUE,FALSE
GrupoN,w31,1,0,NA,no leaks are possible,NA,FALSE,TRUE,FALSE
GrupoN,w32,1,0,NA,no leaks are possible,NA,FALSE,TRUE,FALSE
GrupoN,w33,1,0,NA,no leaks are possible,NA,FALSE,TRUE,FALSE
GrupoN,w34,1,0,NA,no leaks are possible,NA,FALSE,TRUE,FALSE
GrupoN,w35,1,0,NA,no leaks are possible,NA,FALSE,TRUE,FALSE
GrupoN,w36,1,0,NA,no leaks are possible,NA,FALSE,TRUE,FALSE
GrupoN,w37,1,0,NA,no leaks are possible,NA,FALSE,TRUE,FALSE
GrupoN,w38,1,0,NA,no leaks are possible,NA,FALSE,TRUE,FALSE
GrupoN,w39,1,0,NA,no leaks are possible,NA,FALSE,TRUE,FALSE
GrupoN,w40,1,0,NA,no leaks are possible,NA,FALSE,TRUE,FALSE
GrupoN,w41,1,0,NA,no leaks are possible,NA,FALSE,TRUE,FALSE
GrupoN,w42,1,0,NA,no leaks are possible,NA,FALSE,TRUE,FALSE
GrupoN,w43,1,0,NA,no leaks are possible,NA,FALSE,TRUE,FALSE
GrupoN,w44,1,0,NA,no leaks are possible,NA,FALSE,TRUE,FALSE
GrupoN,w45,1,0,NA,no leaks are possible,NA,FALSE,TRUE,FALSE
GrupoN,w46,1,0,NA,no leaks are possible,NA,FALSE,TRUE,FALSE
GrupoN,w47,1,0,NA,no leaks are possible,NA,FALSE,TRUE,FALSE
GrupoN,w48,1,0,NA,no leaks are possible,NA,FALSE,TRUE,FALSE
GrupoN,w49,1,0,NA,no leaks are possible,NA,FALSE,TRUE,FALSE
GrupoN,w50,1,0,NA,no leaks are possible,NA,FALSE,TRUE,FALSE
GrupoN,w51,1,0,NA,no leaks are possible,NA,FALSE,TRUE,FALSE
GrupoN,w52,1,0,NA,no leaks are possible,NA,FALSE,TRUE,FALSE
GrupoN,w53,1,0,NA,no leaks are possible,NA,FALSE,TRUE,FALSE
GrupoN,w54,1,-1,NA,NA,error in line 5: syntax error ,FALSE,FALSE,FALSE
GrupoN,w55,1,-1,NA,NA,error in line 5: syntax error ,FALSE,FALSE,FALSE
GrupoN,w56,1,0,NA,no leaks are possible,NA,FALSE,TRUE,FALSE
GrupoN,w57,1,0,NA,no leaks are possible,NA,FALSE,TRUE,FALSE
GrupoN,w58,1,0,NA,no leaks are possible,NA,FALSE,TRUE,FALSE
GrupoN,w59,1,0,NA,no leaks are possible,NA,FALSE,TRUE,FALSE
GrupoN,w60,1,0,NA,no leaks are possible,NA,FALSE,TRUE,FALSE
GrupoN,w61,1,0,NA,no leaks are possible,NA,FALSE,TRUE,FALSE
GrupoN,w62,1,0,NA,no leaks are possible,NA,FALSE,TRUE,FALSE
GrupoN,w63,134,-1,NA,NA,Double free detected,FALSE,FALSE,FALSE
GrupoN,w64,1,0,NA,no leaks are possible,NA,FALSE,TRUE,FALSE
GrupoN,w65,1,0,NA,no leaks are possible,NA,FALSE,TRUE,FALSE
GrupoN,w66,1,0,NA,no leaks are possible,NA,FALSE,TRUE,FALSE
GrupoN,w67,1,0,NA,no leaks are possible,NA,FALSE,TRUE,FALSE
GrupoN,w68,1,-1,NA,NA,error in line 3: syntax error ,FALSE,FALSE,FALSE
GrupoN,w69,1,-1,NA,NA,error in line 3: syntax error ,FALSE,FALSE,FALSE
GrupoN,w70,1,0,NA,no leaks are possible,NA,FALSE,TRUE,FALSE
