Grupo,test,TCNO,VG,TCNOTEXT,VGTEXT,Output,Decision.TCNO,Decision.VG,Decision
GrupoN,w71,1,0,NA,no leaks are possible,NA,FALSE,TRUE,FALSE
GrupoN,w72,1,0,NA,no leaks are possible,NA,FALSE,TRUE,FALSE
GrupoN,w73,1,0,NA,no leaks are possible,NA,FALSE,TRUE,FALSE
GrupoN,w74,1,0,NA,no leaks are possible,NA,FALSE,TRUE,FALSE
GrupoN,w75,1,-1,NA,NA,error in line 3: syntax error ,FALSE,FALSE,FALSE
GrupoN,w76,1,0,NA,no leaks are possible,NA,FALSE,TRUE,FALSE
GrupoN,w77,1,-1,NA,NA,error in line 3: syntax error ,FALSE,FALSE,FALSE
GrupoN,w78,1,-1,NA,NA,error in line 3: syntax error ,FALSE,FALSE,FALSE
GrupoO,w00,2,0,NA,no leaks are possible,NA,FALSE,TRUE,FALSE
GrupoO,w01,2,956,NA, 48 768 0 140 0 ,NA,FALSE,FALSE,FALSE
GrupoO,w02,2,1069,NA, 48 816 0 205 0 ,NA,FALSE,FALSE,FALSE
GrupoO,w03,2,1904,NA, 96 1536 0 272 0 ,NA,FALSE,FALSE,FALSE
GrupoO,w04,2,486,NA, 48 336 0 102 0 ,NA,FALSE,FALSE,FALSE
GrupoO,w05,2,534,NA, 48 384 0 102 0 ,NA,FALSE,FALSE,FALSE
GrupoO,w06,2,809,NA, 48 624 0 137 0 ,NA,FALSE,FALSE,FALSE
GrupoO,w07,2,452,NA, 48 336 0 68 0 ,NA,FALSE,FALSE,FALSE
GrupoO,w08,2,452,NA, 48 336 0 68 0 ,NA,FALSE,FALSE,FALSE
GrupoO,w09,2,2438,NA, 96 1968 0 374 0 ,NA,FALSE,FALSE,FALSE
GrupoO,w10,2,664,NA, 48 480 0 136 0 ,NA,FALSE,FALSE,FALSE
GrupoO,w11,2,809,NA, 48 624 0 137 0 ,NA,FALSE,FALSE,FALSE
GrupoO,w12,2,664,NA, 48 480 0 136 0 ,NA,FALSE,FALSE,FALSE
GrupoO,w13,2,809,NA, 48 624 0 137 0 ,NA,FALSE,FALSE,FALSE
GrupoO,w14,2,357,NA, 48 240 0 69 0 ,NA,FALSE,FALSE,FALSE
GrupoO,w15,2,274,NA, 48 192 0 34 0 ,NA,FALSE,FALSE,FALSE
GrupoO,w16,2,274,NA, 48 192 0 34 0 ,NA,FALSE,FALSE,FALSE
GrupoO,w17,2,726,NA, 48 576 0 102 0 ,NA,FALSE,FALSE,FALSE
GrupoO,w18,2,870,NA, 48 720 0 102 0 ,NA,FALSE,FALSE,FALSE
GrupoO,w19,2,904,NA, 48 720 0 136 0 ,NA,FALSE,FALSE,FALSE
GrupoO,w20,2,1048,NA, 48 864 0 136 0 ,NA,FALSE,FALSE,FALSE
GrupoO,w21,2,1164,NA, 48 912 0 204 0 ,NA,FALSE,FALSE,FALSE
GrupoO,w22,2,630,NA, 48 480 0 102 0 ,NA,FALSE,FALSE,FALSE
GrupoO,w23,2,1356,NA, 48 1104 0 204 0 ,NA,FALSE,FALSE,FALSE
GrupoO,w24,2,1000,NA, 48 816 0 136 0 ,NA,FALSE,FALSE,FALSE
GrupoO,w25,2,1390,NA, 48 1104 0 238 0 ,NA,FALSE,FALSE,FALSE
GrupoO,w26,2,1520,NA, 96 1152 0 272 0 ,NA,FALSE,FALSE,FALSE
GrupoO,w27,2,986,NA, 48 768 0 170 0 ,NA,FALSE,FALSE,FALSE
GrupoO,w28,2,582,NA, 48 432 0 102 0 ,NA,FALSE,FALSE,FALSE
GrupoO,w29,2,404,NA, 48 288 0 68 0 ,NA,FALSE,FALSE,FALSE
GrupoO,w30,2,712,NA, 48 528 0 136 0 ,NA,FALSE,FALSE,FALSE
GrupoO,w31,2,678,NA, 48 528 0 102 0 ,NA,FALSE,FALSE,FALSE
GrupoO,w32,2,856,NA, 48 672 0 136 0 ,NA,FALSE,FALSE,FALSE
GrupoO,w33,2,939,NA, 48 720 0 171 0 ,NA,FALSE,FALSE,FALSE
GrupoO,w34,2,939,NA, 48 720 0 171 0 ,NA,FALSE,FALSE,FALSE
GrupoO,w35,2,1082,NA, 48 864 0 170 0 ,NA,FALSE,FALSE,FALSE
GrupoO,w36,2,1082,NA, 48 864 0 170 0 ,NA,FALSE,FALSE,FALSE
GrupoO,w37,2,1082,NA, 48 864 0 170 0 ,NA,FALSE,FALSE,FALSE
GrupoO,w38,2,1082,NA, 48 864 0 170 0 ,NA,FALSE,FALSE,FALSE
GrupoO,w39,2,1500,NA, 48 1248 0 204 0 ,NA,FALSE,FALSE,FALSE
GrupoO,w40,2,678,NA, 48 528 0 102 0 ,NA,FALSE,FALSE,FALSE
GrupoO,w41,2,678,NA, 48 528 0 102 0 ,NA,FALSE,FALSE,FALSE
GrupoO,w42,2,678,NA, 48 528 0 102 0 ,NA,FALSE,FALSE,FALSE
GrupoO,w43,2,678,NA, 48 528 0 102 0 ,NA,FALSE,FALSE,FALSE
GrupoO,w44,2,678,NA, 48 528 0 102 0 ,NA,FALSE,FALSE,FALSE
GrupoO,w45,2,678,NA, 48 528 0 102 0 ,NA,FALSE,FALSE,FALSE
GrupoO,w46,2,856,NA, 48 672 0 136 0 ,NA,FALSE,FALSE,FALSE
GrupoO,w47,2,856,NA, 48 672 0 136 0 ,NA,FALSE,FALSE,FALSE
GrupoO,w48,2,856,NA, 48 672 0 136 0 ,NA,FALSE,FALSE,FALSE
GrupoO,w49,2,856,NA, 48 672 0 136 0 ,NA,FALSE,FALSE,FALSE
GrupoO,w50,2,856,NA, 48 672 0 136 0 ,NA,FALSE,FALSE,FALSE
GrupoO,w51,2,856,NA, 48 672 0 136 0 ,NA,FALSE,FALSE,FALSE
GrupoO,w52,2,856,NA, 48 672 0 136 0 ,NA,FALSE,FALSE,FALSE
GrupoO,w53,2,856,NA, 48 672 0 136 0 ,NA,FALSE,FALSE,FALSE
GrupoO,w54,2,856,NA, 48 672 0 136 0 ,NA,FALSE,FALSE,FALSE
GrupoO,w55,2,856,NA, 48 672 0 136 0 ,NA,FALSE,FALSE,FALSE
GrupoO,w56,2,856,NA, 48 672 0 136 0 ,NA,FALSE,FALSE,FALSE
GrupoO,w57,2,856,NA, 48 672 0 136 0 ,NA,FALSE,FALSE,FALSE
GrupoO,w58,2,808,NA, 48 624 0 136 0 ,NA,FALSE,FALSE,FALSE
GrupoO,w59,2,808,NA, 48 624 0 136 0 ,NA,FALSE,FALSE,FALSE
GrupoO,w60,2,808,NA, 48 624 0 136 0 ,NA,FALSE,FALSE,FALSE
GrupoO,w61,2,1130,NA, 48 912 0 170 0 ,NA,FALSE,FALSE,FALSE
GrupoO,w62,2,1130,NA, 48 912 0 170 0 ,NA,FALSE,FALSE,FALSE
GrupoO,w63,2,543,NA, 96 336 0 111 0 ,NA,FALSE,FALSE,FALSE
GrupoO,w64,2,536,NA, 96 336 0 104 0 ,NA,FALSE,FALSE,FALSE
GrupoO,w65,2,3712,NA, 48 3120 0 544 0 ,NA,FALSE,FALSE,FALSE
GrupoO,w66,2,4116,NA, 48 3456 0 612 0 ,NA,FALSE,FALSE,FALSE
GrupoO,w67,2,3712,NA, 48 3120 0 544 0 ,NA,FALSE,FALSE,FALSE
GrupoO,w68,2,2012,NA, 96 1536 0 380 0 ,NA,FALSE,FALSE,FALSE
GrupoO,w69,2,274,NA, 48 192 0 34 0 ,NA,FALSE,FALSE,FALSE
GrupoO,w70,2,713,NA, 48 528 0 137 0 ,NA,FALSE,FALSE,FALSE
GrupoO,w71,2,1179,NA, 48 960 0 171 0 ,NA,FALSE,FALSE,FALSE
GrupoO,w72,2,1082,NA, 48 864 0 170 0 ,NA,FALSE,FALSE,FALSE
GrupoO,w73,2,924,NA, 48 672 0 204 0 ,NA,FALSE,FALSE,FALSE
GrupoO,w74,2,1501,NA, 48 1248 0 205 0 ,NA,FALSE,FALSE,FALSE
GrupoO,w75,2,987,NA, 48 768 0 171 0 ,NA,FALSE,FALSE,FALSE
GrupoO,w76,2,1478,NA, 96 1104 0 278 0 ,NA,FALSE,FALSE,FALSE
GrupoO,w77,2,665,NA, 48 480 0 137 0 ,NA,FALSE,FALSE,FALSE
GrupoO,w78,2,795,NA, 48 576 0 171 0 ,NA,FALSE,FALSE,FALSE
GrupoP,w00,0,0,NA,no leaks are possible,NA,TRUE,TRUE,TRUE
GrupoP,w01,0,0,NA,no leaks are possible,NA,TRUE,TRUE,TRUE
GrupoP,w02,0,0,NA,no leaks are possible,NA,TRUE,TRUE,TRUE
GrupoP,w03,0,0,NA,no leaks are possible,NA,TRUE,TRUE,TRUE
GrupoP,w04,0,0,NA,no leaks are possible,NA,TRUE,TRUE,TRUE
GrupoP,w05,0,0,NA,no leaks are possible,NA,TRUE,TRUE,TRUE
GrupoP,w06,1,0,NA,no leaks are possible,NA,FALSE,TRUE,FALSE
GrupoP,w07,0,0,NA,no leaks are possible,NA,TRUE,TRUE,TRUE
GrupoP,w08,0,0,NA,no leaks are possible,NA,TRUE,TRUE,TRUE
GrupoP,w09,0,0,NA,no leaks are possible,NA,TRUE,TRUE,TRUE
GrupoP,w10,0,0,NA,no leaks are possible,NA,TRUE,TRUE,TRUE
GrupoP,w11,1,0,NA,no leaks are possible,NA,FALSE,TRUE,FALSE
GrupoP,w12,0,0,NA,no leaks are possible,NA,TRUE,TRUE,TRUE
GrupoP,w13,1,0,NA,no leaks are possible,NA,FALSE,TRUE,FALSE
GrupoP,w14,0,0,NA,no leaks are possible,NA,TRUE,TRUE,TRUE
GrupoP,w15,0,0,NA,no leaks are possible,NA,TRUE,TRUE,TRUE
GrupoP,w16,0,0,NA,no leaks are possible,NA,TRUE,TRUE,TRUE
GrupoP,w17,0,0,NA,no leaks are possible,NA,TRUE,TRUE,TRUE
GrupoP,w18,0,0,NA,no leaks are possible,NA,TRUE,TRUE,TRUE
GrupoP,w19,0,0,NA,no leaks are possible,NA,TRUE,TRUE,TRUE
GrupoP,w20,0,0,NA,no leaks are possible,NA,TRUE,TRUE,TRUE
GrupoP,w21,0,0,NA,no leaks are possible,NA,TRUE,TRUE,TRUE
GrupoP,w22,0,0,NA,no leaks are possible,NA,TRUE,TRUE,TRUE
GrupoP,w23,0,0,NA,no leaks are possible,NA,TRUE,TRUE,TRUE
GrupoP,w24,0,0,NA,no leaks are possible,NA,TRUE,TRUE,TRUE
GrupoP,w25,0,0,NA,no leaks are possible,NA,TRUE,TRUE,TRUE
GrupoP,w26,0,0,NA,no leaks are possible,NA,TRUE,TRUE,TRUE
GrupoP,w27,0,0,NA,no leaks are possible,NA,TRUE,TRUE,TRUE
GrupoP,w28,0,0,NA,no leaks are possible,NA,TRUE,TRUE,TRUE
GrupoP,w29,0,0,NA,no leaks are possible,NA,TRUE,TRUE,TRUE
GrupoP,w30,0,0,NA,no leaks are possible,NA,TRUE,TRUE,TRUE
GrupoP,w31,0,0,NA,no leaks are possible,NA,TRUE,TRUE,TRUE
GrupoP,w32,0,0,NA,no leaks are possible,NA,TRUE,TRUE,TRUE
GrupoP,w33,1,0,NA,no leaks are possible,NA,FALSE,TRUE,FALSE
GrupoP,w34,1,0,NA,no leaks are possible,NA,FALSE,TRUE,FALSE
GrupoP,w35,0,0,NA,no leaks are possible,NA,TRUE,TRUE,TRUE
GrupoP,w36,0,0,NA,no leaks are possible,NA,TRUE,TRUE,TRUE
GrupoP,w37,0,0,NA,no leaks are possible,NA,TRUE,TRUE,TRUE
GrupoP,w38,0,0,NA,no leaks are possible,NA,TRUE,TRUE,TRUE
GrupoP,w39,0,0,NA,no leaks are possible,NA,TRUE,TRUE,TRUE
GrupoP,w40,0,0,NA,no leaks are possible,NA,TRUE,TRUE,TRUE
GrupoP,w41,0,0,NA,no leaks are possible,NA,TRUE,TRUE,TRUE
GrupoP,w42,0,0,NA,no leaks are possible,NA,TRUE,TRUE,TRUE
GrupoP,w43,0,0,NA,no leaks are possible,NA,TRUE,TRUE,TRUE
GrupoP,w44,0,0,NA,no leaks are possible,NA,TRUE,TRUE,TRUE
GrupoP,w45,0,0,NA,no leaks are possible,NA,TRUE,TRUE,TRUE
GrupoP,w46,0,0,NA,no leaks are possible,NA,TRUE,TRUE,TRUE
GrupoP,w47,0,0,NA,no leaks are possible,NA,TRUE,TRUE,TRUE
GrupoP,w48,0,0,NA,no leaks are possible,NA,TRUE,TRUE,TRUE
GrupoP,w49,0,0,NA,no leaks are possible,NA,TRUE,TRUE,TRUE
GrupoP,w50,0,0,NA,no leaks are possible,NA,TRUE,TRUE,TRUE
GrupoP,w51,0,0,NA,no leaks are possible,NA,TRUE,TRUE,TRUE
GrupoP,w52,0,0,NA,no leaks are possible,NA,TRUE,TRUE,TRUE
GrupoP,w53,0,0,NA,no leaks are possible,NA,TRUE,TRUE,TRUE
GrupoP,w54,0,0,NA,no leaks are possible,NA,TRUE,TRUE,TRUE
GrupoP,w55,0,0,NA,no leaks are possible,NA,TRUE,TRUE,TRUE
GrupoP,w56,0,0,NA,no leaks are possible,NA,TRUE,TRUE,TRUE
GrupoP,w57,0,0,NA,no leaks are possible,NA,TRUE,TRUE,TRUE
GrupoP,w58,0,0,NA,no leaks are possible,NA,TRUE,TRUE,TRUE
GrupoP,w59,0,0,NA,no leaks are possible,NA,TRUE,TRUE,TRUE
GrupoP,w60,0,0,NA,no leaks are possible,NA,TRUE,TRUE,TRUE
GrupoP,w61,0,0,NA,no leaks are possible,NA,TRUE,TRUE,TRUE
GrupoP,w62,0,0,NA,no leaks are possible,NA,TRUE,TRUE,TRUE
GrupoP,w63,0,0,NA,no leaks are possible,NA,TRUE,TRUE,TRUE
GrupoP,w64,0,0,NA,no leaks are possible,NA,TRUE,TRUE,TRUE
GrupoP,w65,0,0,NA,no leaks are possible,NA,TRUE,TRUE,TRUE
GrupoP,w66,0,0,NA,no leaks are possible,NA,TRUE,TRUE,TRUE
GrupoP,w67,0,0,NA,no leaks are possible,NA,TRUE,TRUE,TRUE
GrupoP,w68,0,0,NA,no leaks are possible,NA,TRUE,TRUE,TRUE
GrupoP,w69,0,0,NA,no leaks are possible,NA,TRUE,TRUE,TRUE
GrupoP,w70,0,0,NA,no leaks are possible,NA,TRUE,TRUE,TRUE
GrupoP,w71,1,0,NA,no leaks are possible,NA,FALSE,TRUE,FALSE
GrupoP,w72,0,0,NA,no leaks are possible,NA,TRUE,TRUE,TRUE
GrupoP,w73,1,0,NA,no leaks are possible,NA,FALSE,TRUE,FALSE
GrupoP,w74,1,0,NA,no leaks are possible,NA,FALSE,TRUE,FALSE
GrupoP,w75,0,0,NA,no leaks are possible,NA,TRUE,TRUE,TRUE
GrupoP,w76,0,0,NA,no leaks are possible,NA,TRUE,TRUE,TRUE
GrupoP,w77,0,0,NA,no leaks are possible,NA,TRUE,TRUE,TRUE
GrupoP,w78,0,0,NA,no leaks are possible,NA,TRUE,TRUE,TRUE
GrupoT,w00,0,0,NA,no leaks are possible,NA,TRUE,TRUE,TRUE
GrupoT,w01,134,-1,NA,NA,Double free detected,FALSE,FALSE,FALSE
GrupoT,w02,134,-1,NA,NA,Double free detected,FALSE,FALSE,FALSE
GrupoT,w03,134,-1,NA,NA,Double free detected,FALSE,FALSE,FALSE
GrupoT,w04,134,-1,NA,NA,Double free detected,FALSE,FALSE,FALSE
GrupoT,w05,134,-1,NA,NA,Double free detected,FALSE,FALSE,FALSE
GrupoT,w06,134,-1,NA,NA,Double free detected,FALSE,FALSE,FALSE
GrupoT,w07,134,-1,NA,NA,Double free detected,FALSE,FALSE,FALSE
GrupoT,w08,134,-1,NA,NA,Double free detected,FALSE,FALSE,FALSE
GrupoT,w09,134,-1,NA,NA,Double free detected,FALSE,FALSE,FALSE
GrupoT,w10,134,-1,NA,NA,Double free detected,FALSE,FALSE,FALSE
GrupoT,w11,134,-1,NA,NA,Double free detected,FALSE,FALSE,FALSE
GrupoT,w12,134,-1,NA,NA,Double free detected,FALSE,FALSE,FALSE
GrupoT,w13,134,-1,NA,NA,Double free detected,FALSE,FALSE,FALSE
GrupoT,w14,134,-1,NA,NA,Double free detected,FALSE,FALSE,FALSE
GrupoT,w15,134,-1,NA,NA,Double free detected,FALSE,FALSE,FALSE
GrupoT,w16,134,-1,NA,NA,Double free detected,FALSE,FALSE,FALSE
GrupoT,w17,134,-1,NA,NA,Double free detected,FALSE,FALSE,FALSE
GrupoT,w18,134,-1,NA,NA,Double free detected,FALSE,FALSE,FALSE
GrupoT,w19,134,-1,NA,NA,Double free detected,FALSE,FALSE,FALSE
GrupoT,w20,134,-1,NA,NA,Double free detected,FALSE,FALSE,FALSE
GrupoT,w21,134,-1,NA,NA,Double free detected,FALSE,FALSE,FALSE
GrupoT,w22,134,-1,NA,NA,Double free detected,FALSE,FALSE,FALSE
GrupoT,w23,134,-1,NA,NA,Double free detected,FALSE,FALSE,FALSE
GrupoT,w24,134,-1,NA,NA,Double free detected,FALSE,FALSE,FALSE
GrupoT,w25,134,-1,NA,NA,Double free detected,FALSE,FALSE,FALSE
GrupoT,w26,134,-1,NA,NA,Double free detected,FALSE,FALSE,FALSE
GrupoT,w27,134,-1,NA,NA,Double free detected,FALSE,FALSE,FALSE
GrupoT,w28,134,-1,NA,NA,Double free detected,FALSE,FALSE,FALSE
GrupoT,w29,134,-1,NA,NA,Double free detected,FALSE,FALSE,FALSE
GrupoT,w30,134,-1,NA,NA,Double free detected,FALSE,FALSE,FALSE
GrupoT,w31,134,-1,NA,NA,Double free detected,FALSE,FALSE,FALSE
GrupoT,w32,134,-1,NA,NA,Double free detected,FALSE,FALSE,FALSE
GrupoT,w33,134,-1,NA,NA,Double free detected,FALSE,FALSE,FALSE
GrupoT,w34,134,-1,NA,NA,Double free detected,FALSE,FALSE,FALSE
GrupoT,w35,134,-1,NA,NA,Double free detected,FALSE,FALSE,FALSE
GrupoT,w36,134,-1,NA,NA,Double free detected,FALSE,FALSE,FALSE
GrupoT,w37,134,-1,NA,NA,Double free detected,FALSE,FALSE,FALSE
GrupoT,w38,134,-1,NA,NA,Double free detected,FALSE,FALSE,FALSE
GrupoT,w39,134,-1,NA,NA,Double free detected,FALSE,FALSE,FALSE
GrupoT,w40,134,-1,NA,NA,Double free detected,FALSE,FALSE,FALSE
GrupoT,w41,134,-1,NA,NA,Double free detected,FALSE,FALSE,FALSE
GrupoT,w42,134,-1,NA,NA,Double free detected,FALSE,FALSE,FALSE
GrupoT,w43,134,-1,NA,NA,Double free detected,FALSE,FALSE,FALSE
GrupoT,w44,134,-1,NA,NA,Double free detected,FALSE,FALSE,FALSE
GrupoT,w45,134,-1,NA,NA,Double free detected,FALSE,FALSE,FALSE
GrupoT,w46,134,-1,NA,NA,Double free detected,FALSE,FALSE,FALSE
GrupoT,w47,134,-1,NA,NA,Double free detected,FALSE,FALSE,FALSE
GrupoT,w48,134,-1,NA,NA,Double free detected,FALSE,FALSE,FALSE
GrupoT,w49,134,-1,NA,NA,Double free detected,FALSE,FALSE,FALSE
GrupoT,w50,134,-1,NA,NA,Double free detected,FALSE,FALSE,FALSE
GrupoT,w51,134,-1,NA,NA,Double free detected,FALSE,FALSE,FALSE
GrupoT,w52,134,-1,NA,NA,Double free detected,FALSE,FALSE,FALSE
GrupoT,w53,134,-1,NA,NA,Double free detected,FALSE,FALSE,FALSE
GrupoT,w54,134,-1,NA,NA,Double free detected,FALSE,FALSE,FALSE
GrupoT,w55,134,-1,NA,NA,Double free detected,FALSE,FALSE,FALSE
GrupoT,w56,134,-1,NA,NA,Double free detected,FALSE,FALSE,FALSE
GrupoT,w57,134,-1,NA,NA,Double free detected,FALSE,FALSE,FALSE
GrupoT,w58,134,-1,NA,NA,Double free detected,FALSE,FALSE,FALSE
GrupoT,w59,134,-1,NA,NA,Double free detected,FALSE,FALSE,FALSE
GrupoT,w60,134,-1,NA,NA,Double free detected,FALSE,FALSE,FALSE
GrupoT,w61,134,-1,NA,NA,Double free detected,FALSE,FALSE,FALSE
GrupoT,w62,134,-1,NA,NA,Double free detected,FALSE,FALSE,FALSE
GrupoT,w63,134,-1,NA,NA,Double free detected,FALSE,FALSE,FALSE
GrupoT,w64,134,-1,NA,NA,Double free detected,FALSE,FALSE,FALSE
GrupoT,w65,134,-1,NA,NA,Double free detected,FALSE,FALSE,FALSE
GrupoT,w66,134,-1,NA,NA,Double free detected,FALSE,FALSE,FALSE
GrupoT,w67,134,-1,NA,NA,Double free detected,FALSE,FALSE,FALSE
GrupoT,w68,134,-1,NA,NA,Double free detected,FALSE,FALSE,FALSE
GrupoT,w69,134,-1,NA,NA,Double free detected,FALSE,FALSE,FALSE
GrupoT,w70,134,-1,NA,NA,Double free detected,FALSE,FALSE,FALSE
GrupoT,w71,134,-1,NA,NA,Double free detected,FALSE,FALSE,FALSE
GrupoT,w72,134,-1,NA,NA,Double free detected,FALSE,FALSE,FALSE
GrupoT,w73,134,-1,NA,NA,Double free detected,FALSE,FALSE,FALSE
GrupoT,w74,134,-1,NA,NA,Double free detected,FALSE,FALSE,FALSE
GrupoT,w75,134,-1,NA,NA,Double free detected,FALSE,FALSE,FALSE
GrupoT,w76,134,-1,NA,NA,Double free detected,FALSE,FALSE,FALSE
GrupoT,w77,134,-1,NA,NA,Double free detected,FALSE,FALSE,FALSE
GrupoT,w78,134,-1,NA,NA,Double free detected,FALSE,FALSE,FALSE
